timestamp,quat_x,quat_y,quat_z,quat_w,cart_x,cart_y,cart_z
1719929380267,0.03,0.03,-0.68,0.73,-202.83,19.38,-6.89
1719929380301,0.02,0.02,-0.68,0.74,-202.78,19.35,-6.87
1719929380334,0.02,0.02,-0.67,0.74,-202.77,19.3,-6.86
1719929380367,0.02,0.03,-0.68,0.74,-202.76,19.26,-6.86
1719929380401,0.03,0.04,-0.67,0.74,-202.76,19.21,-6.86
1719929380434,0.03,0.03,-0.67,0.74,-202.77,19.15,-6.86
1719929380467,0.03,0.02,-0.67,0.74,-202.76,19.1,-6.85
1719929380501,0.03,0.02,-0.67,0.74,-202.7,19.1,-6.83
1719929380534,0.03,0.02,-0.66,0.75,-202.7,19.06,-6.83
1719929380567,0.04,0.02,-0.65,0.76,-202.75,18.92,-6.86
1719929380601,0.04,0.02,-0.65,0.76,-202.74,18.87,-6.86
1719929380634,0.05,0.02,-0.64,0.77,-202.73,18.83,-6.88
1719929380667,0.05,0.02,-0.63,0.77,-202.73,18.78,-6.89
1719929380700,0.05,0.02,-0.63,0.78,-202.72,18.73,-6.9
1719929380734,0.05,0.01,-0.62,0.78,-202.72,18.67,-6.91
1719929380767,0.05,0.01,-0.62,0.78,-202.72,18.61,-6.91
1719929380800,0.05,0.0,-0.62,0.78,-202.72,18.55,-6.91
1719929380834,0.04,-0.01,-0.62,0.79,-202.71,18.5,-6.9
1719929380867,0.03,-0.02,-0.62,0.79,-202.71,18.44,-6.9
1719929380900,0.04,-0.01,-0.61,0.79,-202.73,18.34,-6.88
1719929380934,0.06,0.01,-0.6,0.8,-202.72,18.3,-6.89
1719929380967,0.05,0.0,-0.6,0.8,-202.58,18.41,-6.87
1719929381000,0.04,-0.0,-0.59,0.8,-202.57,18.36,-6.87
1719929381034,0.04,0.0,-0.59,0.81,-202.57,18.31,-6.87
1719929381067,0.05,0.01,-0.59,0.81,-202.56,18.27,-6.87
1719929381100,0.05,0.01,-0.59,0.81,-202.55,18.22,-6.88
1719929381134,0.05,0.02,-0.59,0.81,-202.53,18.18,-6.89
1719929381167,0.05,0.02,-0.59,0.81,-202.63,18.01,-6.92
1719929381200,0.05,0.02,-0.59,0.81,-202.62,17.96,-6.93
1719929381234,0.05,0.02,-0.59,0.8,-202.61,17.91,-6.94
1719929381267,0.05,0.03,-0.59,0.8,-202.5,17.92,-6.93
1719929381300,0.05,0.03,-0.59,0.81,-202.49,17.86,-6.93
1719929381334,0.04,0.02,-0.59,0.81,-202.47,17.81,-6.93
1719929381367,0.03,0.01,-0.59,0.81,-202.55,17.66,-6.93
1719929381400,0.03,0.01,-0.59,0.81,-202.53,17.61,-6.93
1719929381434,0.04,0.03,-0.59,0.8,-202.52,17.57,-6.93
1719929381467,0.04,0.03,-0.59,0.8,-202.38,17.64,-6.91
1719929381500,0.04,0.02,-0.6,0.8,-202.37,17.6,-6.9
1719929381534,0.04,0.01,-0.6,0.8,-202.39,17.46,-6.9
1719929381567,0.04,0.01,-0.6,0.8,-202.38,17.4,-6.9
1719929381600,0.05,0.01,-0.6,0.8,-202.37,17.36,-6.9
1719929381634,0.05,0.01,-0.59,0.8,-202.3,17.41,-6.91
1719929381667,0.05,0.01,-0.59,0.81,-202.28,17.36,-6.91
1719929381700,0.06,0.01,-0.59,0.81,-202.27,17.31,-6.92
1719929381734,0.06,0.02,-0.58,0.81,-202.25,17.26,-6.93
1719929381767,0.06,0.02,-0.58,0.81,-202.24,17.2,-6.94
1719929381800,0.05,0.01,-0.58,0.81,-202.22,17.15,-6.95
1719929381834,0.05,0.01,-0.58,0.81,-202.23,17.07,-6.93
1719929381867,0.04,-0.0,-0.58,0.81,-202.22,17.02,-6.92
1719929381900,0.04,-0.02,-0.58,0.82,-202.2,16.96,-6.92
1719929381934,0.05,-0.0,-0.56,0.82,-202.21,16.9,-6.89
1719929381967,0.06,0.02,-0.55,0.83,-202.19,16.86,-6.89
1719929382000,0.05,0.01,-0.54,0.84,-202.2,16.74,-6.93
1719929382034,0.04,0.01,-0.54,0.84,-202.18,16.69,-6.93
1719929382067,0.04,0.01,-0.53,0.85,-202.16,16.64,-6.92
1719929382100,0.05,0.02,-0.53,0.85,-202.07,16.64,-6.91
1719929382134,0.05,0.02,-0.52,0.85,-202.05,16.6,-6.92
1719929382167,0.04,0.02,-0.52,0.85,-202.0,16.58,-6.94
1719929382200,0.04,0.03,-0.53,0.85,-201.98,16.53,-6.95
1719929382234,0.04,0.03,-0.53,0.85,-201.96,16.48,-6.96
1719929382267,0.04,0.03,-0.53,0.85,-201.94,16.43,-6.97
1719929382300,0.04,0.03,-0.53,0.85,-201.91,16.37,-6.97
1719929382334,0.04,0.02,-0.52,0.85,-201.96,16.25,-6.98
1719929382367,0.03,0.02,-0.52,0.85,-201.93,16.2,-6.98
1719929382400,0.03,0.0,-0.52,0.86,-201.9,16.15,-6.97
1719929382434,0.03,0.01,-0.52,0.85,-201.93,16.04,-6.95
1719929382467,0.04,0.03,-0.52,0.85,-201.91,16.0,-6.95
1719929382500,0.04,0.02,-0.52,0.85,-201.78,16.04,-6.97
1719929382534,0.04,0.01,-0.52,0.85,-201.76,16.01,-6.96
1719929382567,0.04,0.01,-0.52,0.85,-201.77,15.9,-6.95
1719929382600,0.05,0.01,-0.52,0.86,-201.74,15.86,-6.94
1719929382634,0.05,0.01,-0.51,0.86,-201.71,15.82,-6.96
1719929382667,0.05,0.01,-0.51,0.86,-201.69,15.77,-6.96
1719929382700,0.06,0.01,-0.5,0.86,-201.63,15.77,-6.96
1719929382734,0.06,0.02,-0.49,0.87,-201.6,15.72,-6.97
1719929382767,0.06,0.02,-0.49,0.87,-201.58,15.67,-6.98
1719929382800,0.05,0.02,-0.49,0.87,-201.5,15.69,-7.0
1719929382834,0.05,0.01,-0.49,0.87,-201.47,15.65,-6.99
1719929382867,0.05,-0.0,-0.48,0.87,-201.54,15.49,-7.0
1719929382900,0.04,-0.01,-0.48,0.88,-201.52,15.44,-7.0
1719929382934,0.03,-0.02,-0.47,0.88,-201.49,15.4,-6.99
1719929382967,0.04,-0.0,-0.46,0.88,-201.33,15.44,-6.98
1719929383000,0.05,0.01,-0.46,0.89,-201.3,15.4,-6.98
1719929383034,0.05,0.0,-0.45,0.89,-201.27,15.36,-7.01
1719929383067,0.04,-0.0,-0.44,0.9,-201.24,15.32,-7.0
1719929383100,0.03,-0.0,-0.44,0.9,-201.21,15.22,-6.98
1719929383134,0.04,0.0,-0.44,0.9,-201.18,15.18,-6.98
1719929383167,0.04,0.01,-0.44,0.9,-201.13,15.21,-6.99
1719929383200,0.04,0.01,-0.44,0.9,-201.1,15.17,-7.0
1719929383234,0.04,0.01,-0.44,0.9,-201.06,15.13,-7.01
1719929383267,0.04,0.02,-0.44,0.89,-201.03,15.09,-7.02
1719929383300,0.04,0.02,-0.45,0.89,-201.0,15.04,-7.03
1719929383334,0.03,0.01,-0.44,0.89,-200.96,14.99,-7.03
1719929383367,0.02,0.0,-0.45,0.89,-200.92,14.95,-7.03
1719929383400,0.02,-0.01,-0.45,0.9,-200.97,14.8,-7.04
1719929383434,0.01,-0.02,-0.45,0.9,-200.95,14.77,-7.03
1719929383467,0.02,-0.01,-0.45,0.89,-200.91,14.67,-7.03
1719929383500,0.02,0.01,-0.45,0.89,-200.87,14.62,-7.03
1719929383534,0.03,0.01,-0.44,0.9,-200.88,14.65,-7.04
1719929383567,0.03,0.0,-0.44,0.9,-200.8,14.65,-7.02
1719929383600,0.03,0.0,-0.44,0.9,-200.81,14.58,-7.02
1719929383634,0.04,0.01,-0.43,0.9,-200.77,14.54,-7.01
1719929383667,0.04,0.01,-0.43,0.9,-200.74,14.47,-7.01
1719929383700,0.04,0.01,-0.42,0.91,-200.7,14.43,-7.02
1719929383734,0.04,0.01,-0.41,0.91,-200.66,14.39,-7.03
1719929383767,0.05,0.02,-0.4,0.91,-200.63,14.35,-7.04
1719929383800,0.05,0.02,-0.4,0.91,-200.56,14.37,-7.05
1719929383834,0.05,0.02,-0.4,0.92,-200.52,14.32,-7.06
1719929383867,0.05,0.01,-0.4,0.92,-200.51,14.28,-7.05
1719929383900,0.05,0.01,-0.4,0.92,-200.47,14.22,-7.05
1719929383934,0.04,-0.01,-0.4,0.92,-200.43,14.19,-7.04
1719929383967,0.04,-0.01,-0.4,0.92,-200.4,14.13,-7.04
1719929384000,0.04,0.0,-0.38,0.92,-200.39,14.08,-7.03
1719929384034,0.05,0.02,-0.38,0.93,-200.36,14.04,-7.02
1719929384067,0.04,0.01,-0.37,0.93,-200.32,13.97,-7.04
1719929384100,0.04,0.0,-0.36,0.93,-200.28,13.94,-7.03
1719929384134,0.03,0.01,-0.36,0.93,-200.24,13.86,-7.02
1719929384167,0.04,0.01,-0.36,0.93,-200.2,13.82,-7.02
1719929384200,0.04,0.02,-0.36,0.93,-200.16,13.84,-7.03
1719929384234,0.04,0.02,-0.36,0.93,-200.12,13.8,-7.03
1719929384267,0.04,0.02,-0.36,0.93,-200.06,13.81,-7.03
1719929384300,0.04,0.03,-0.36,0.93,-200.02,13.77,-7.04
1719929384334,0.04,0.02,-0.37,0.93,-199.98,13.73,-7.06
1719929384367,0.04,0.02,-0.37,0.93,-199.93,13.69,-7.06
1719929384400,0.03,0.01,-0.37,0.93,-199.92,13.65,-7.05
1719929384434,0.03,0.0,-0.37,0.93,-199.88,13.61,-7.05
1719929384467,0.02,-0.01,-0.37,0.93,-199.83,13.58,-7.04
1719929384500,0.03,0.0,-0.37,0.93,-199.77,13.49,-7.03
1719929384534,0.04,0.03,-0.37,0.93,-199.74,13.45,-7.03
1719929384567,0.04,0.02,-0.38,0.93,-199.72,13.48,-7.05
1719929384600,0.04,0.01,-0.38,0.92,-199.69,13.44,-7.03
1719929384634,0.04,0.01,-0.38,0.92,-199.65,13.41,-7.02
1719929384667,0.04,0.02,-0.38,0.92,-199.6,13.3,-7.03
1719929384700,0.05,0.02,-0.38,0.92,-199.56,13.26,-7.03
1719929384734,0.05,0.02,-0.38,0.92,-199.52,13.24,-7.05
1719929384767,0.05,0.02,-0.38,0.92,-199.48,13.19,-7.05
1719929384800,0.06,0.02,-0.37,0.93,-199.44,13.16,-7.06
1719929384834,0.05,0.03,-0.37,0.93,-199.39,13.11,-7.07
1719929384867,0.05,0.02,-0.37,0.93,-199.35,13.07,-7.08
1719929384900,0.05,0.02,-0.38,0.92,-199.32,13.01,-7.09
1719929384934,0.05,0.01,-0.38,0.92,-199.28,12.96,-7.09
1719929384967,0.05,0.0,-0.38,0.92,-199.24,12.86,-7.08
1719929385000,0.05,-0.01,-0.38,0.92,-199.2,12.82,-7.08
1719929385034,0.05,0.01,-0.38,0.92,-199.15,12.78,-7.07
1719929385067,0.06,0.02,-0.37,0.93,-199.11,12.74,-7.07
1719929385100,0.05,0.02,-0.37,0.93,-199.06,12.72,-7.09
1719929385134,0.04,0.01,-0.37,0.93,-199.03,12.68,-7.08
1719929385167,0.04,0.01,-0.37,0.93,-198.98,12.66,-7.07
1719929385200,0.05,0.02,-0.37,0.93,-198.94,12.63,-7.07
1719929385234,0.05,0.02,-0.37,0.93,-198.91,12.64,-7.07
1719929385267,0.04,0.02,-0.37,0.93,-198.87,12.61,-7.08
1719929385300,0.04,0.03,-0.37,0.93,-198.84,12.58,-7.09
1719929385334,0.04,0.03,-0.37,0.93,-198.79,12.54,-7.1
1719929385367,0.04,0.03,-0.37,0.93,-198.73,12.48,-7.11
1719929385400,0.04,0.02,-0.37,0.93,-198.69,12.45,-7.1
1719929385434,0.03,0.01,-0.37,0.93,-198.64,12.42,-7.1
1719929385467,0.03,0.01,-0.37,0.93,-198.58,12.31,-7.1
1719929385500,0.03,0.0,-0.37,0.93,-198.54,12.28,-7.1
1719929385534,0.04,0.02,-0.38,0.92,-198.5,12.24,-7.09
1719929385567,0.04,0.03,-0.38,0.92,-198.49,12.19,-7.09
1719929385600,0.04,0.02,-0.38,0.92,-198.46,12.16,-7.09
1719929385634,0.04,0.01,-0.39,0.92,-198.42,12.12,-7.08
1719929385667,0.04,0.02,-0.39,0.92,-198.34,12.1,-7.08
1719929385700,0.05,0.02,-0.39,0.92,-198.32,12.05,-7.08
1719929385734,0.05,0.03,-0.39,0.92,-198.3,12.01,-7.09
1719929385767,0.05,0.03,-0.39,0.92,-198.27,11.97,-7.1
1719929385800,0.06,0.03,-0.39,0.92,-198.23,11.93,-7.11
1719929385834,0.06,0.03,-0.38,0.92,-198.2,11.93,-7.12
1719929385867,0.06,0.03,-0.39,0.92,-198.16,11.9,-7.13
1719929385900,0.06,0.02,-0.39,0.92,-198.12,11.85,-7.13
1719929385934,0.06,0.02,-0.39,0.92,-198.09,11.8,-7.13
1719929385967,0.05,0.0,-0.39,0.92,-198.04,11.71,-7.12
1719929386000,0.05,-0.01,-0.4,0.92,-198.01,11.68,-7.12
1719929386034,0.05,-0.0,-0.39,0.92,-197.98,11.64,-7.12
1719929386067,0.06,0.02,-0.39,0.92,-197.94,11.6,-7.11
1719929386100,0.06,0.02,-0.39,0.92,-197.89,11.56,-7.13
1719929386134,0.05,0.01,-0.38,0.92,-197.85,11.52,-7.12
1719929386167,0.04,0.0,-0.38,0.92,-197.82,11.53,-7.1
1719929386200,0.04,0.01,-0.38,0.92,-197.78,11.5,-7.1
1719929386234,0.04,0.01,-0.39,0.92,-197.78,11.49,-7.1
1719929386267,0.04,0.01,-0.39,0.92,-197.75,11.45,-7.11
1719929386300,0.04,0.02,-0.39,0.92,-197.71,11.42,-7.12
1719929386334,0.04,0.02,-0.4,0.92,-197.68,11.38,-7.13
1719929386367,0.04,0.02,-0.4,0.92,-197.64,11.34,-7.14
1719929386400,0.04,0.02,-0.4,0.92,-197.6,11.3,-7.15
1719929386434,0.03,0.01,-0.4,0.92,-197.54,11.23,-7.16
1719929386467,0.03,0.01,-0.4,0.92,-197.49,11.18,-7.16
1719929386500,0.02,-0.0,-0.4,0.92,-197.45,11.15,-7.15
1719929386534,0.02,-0.0,-0.41,0.91,-197.42,11.09,-7.13
1719929386567,0.03,0.02,-0.41,0.91,-197.39,11.05,-7.13
1719929386600,0.03,0.03,-0.42,0.91,-197.39,11.02,-7.13
1719929386634,0.03,0.02,-0.42,0.9,-197.36,10.98,-7.13
1719929386667,0.03,0.02,-0.43,0.9,-197.3,10.88,-7.12
1719929386700,0.04,0.02,-0.43,0.9,-197.27,10.84,-7.11
1719929386734,0.04,0.03,-0.43,0.9,-197.24,10.8,-7.12
1719929386767,0.05,0.03,-0.43,0.9,-197.23,10.82,-7.13
1719929386800,0.05,0.03,-0.43,0.9,-197.2,10.77,-7.13
1719929386834,0.06,0.04,-0.43,0.9,-197.17,10.73,-7.14
1719929386867,0.06,0.04,-0.43,0.9,-197.14,10.69,-7.16
1719929386900,0.06,0.03,-0.43,0.9,-197.06,10.64,-7.16
1719929386934,0.06,0.03,-0.44,0.9,-197.03,10.59,-7.16
1719929386967,0.06,0.02,-0.44,0.9,-197.0,10.54,-7.16
1719929387000,0.06,0.02,-0.45,0.89,-196.96,10.47,-7.15
1719929387034,0.05,0.0,-0.45,0.89,-196.93,10.42,-7.14
1719929387067,0.05,0.01,-0.45,0.89,-196.92,10.37,-7.12
1719929387100,0.06,0.02,-0.44,0.89,-196.89,10.34,-7.12
1719929387134,0.06,0.02,-0.44,0.9,-196.86,10.3,-7.11
1719929387167,0.05,0.02,-0.44,0.9,-196.84,10.26,-7.12
1719929387200,0.05,0.02,-0.43,0.9,-196.81,10.22,-7.11
1719929387234,0.05,0.03,-0.43,0.9,-196.75,10.2,-7.13
1719929387267,0.05,0.03,-0.43,0.9,-196.72,10.16,-7.13
1719929387300,0.05,0.03,-0.43,0.9,-196.73,10.18,-7.14
1719929387334,0.05,0.03,-0.43,0.9,-196.7,10.15,-7.14
1719929387367,0.05,0.03,-0.43,0.9,-196.66,10.1,-7.15
1719929387400,0.05,0.03,-0.43,0.9,-196.61,10.03,-7.18
1719929387433,0.04,0.03,-0.43,0.9,-196.57,9.96,-7.18
1719929387467,0.04,0.03,-0.43,0.9,-196.54,9.93,-7.18
1719929387500,0.04,0.02,-0.43,0.9,-196.49,9.85,-7.18
1719929387534,0.03,0.01,-0.43,0.9,-196.45,9.8,-7.18
1719929387567,0.03,0.01,-0.43,0.9,-196.42,9.77,-7.17
1719929387600,0.03,0.03,-0.44,0.9,-196.41,9.73,-7.16
1719929387634,0.04,0.04,-0.45,0.89,-196.39,9.69,-7.16
1719929387667,0.04,0.03,-0.46,0.89,-196.39,9.67,-7.17
1719929387700,0.04,0.03,-0.47,0.88,-196.36,9.63,-7.17
1719929387734,0.05,0.03,-0.48,0.88,-196.28,9.45,-7.16
1719929387767,0.05,0.03,-0.48,0.87,-196.26,9.41,-7.17
1719929387800,0.05,0.03,-0.49,0.87,-196.23,9.36,-7.18
1719929387834,0.06,0.03,-0.49,0.87,-196.21,9.32,-7.18
1719929387867,0.06,0.04,-0.49,0.87,-196.18,9.27,-7.19
1719929387900,0.07,0.04,-0.49,0.87,-196.15,9.23,-7.2
1719929387934,0.07,0.03,-0.49,0.87,-196.12,9.19,-7.21
1719929387967,0.07,0.03,-0.49,0.87,-196.1,9.14,-7.22
1719929388000,0.07,0.03,-0.49,0.87,-196.07,9.07,-7.22
1719929388034,0.06,0.02,-0.49,0.87,-196.05,9.02,-7.22
1719929388067,0.05,0.0,-0.49,0.87,-196.05,9.03,-7.2
1719929388100,0.05,-0.0,-0.48,0.87,-196.03,8.98,-7.2
1719929388134,0.07,0.01,-0.48,0.88,-195.95,8.84,-7.2
1719929388167,0.07,0.02,-0.47,0.88,-195.92,8.8,-7.19
1719929388200,0.06,0.01,-0.47,0.88,-195.92,8.8,-7.2
1719929388234,0.05,0.0,-0.46,0.88,-195.89,8.76,-7.19
1719929388267,0.05,0.0,-0.46,0.89,-195.86,8.7,-7.18
1719929388300,0.05,0.01,-0.46,0.89,-195.83,8.67,-7.18
1719929388334,0.05,0.01,-0.46,0.88,-195.78,8.58,-7.19
1719929388367,0.05,0.01,-0.47,0.88,-195.76,8.53,-7.2
1719929388400,0.05,0.02,-0.47,0.88,-195.73,8.49,-7.21
1719929388434,0.05,0.02,-0.48,0.88,-195.72,8.46,-7.22
1719929388467,0.05,0.02,-0.48,0.88,-195.7,8.41,-7.23
1719929388500,0.04,0.02,-0.48,0.88,-195.67,8.35,-7.23
1719929388534,0.04,0.01,-0.48,0.88,-195.64,8.32,-7.24
1719929388567,0.03,0.0,-0.48,0.88,-195.61,8.26,-7.23
1719929388600,0.03,-0.01,-0.48,0.87,-195.58,8.22,-7.23
1719929388634,0.03,0.01,-0.49,0.87,-195.56,8.16,-7.22
1719929388667,0.04,0.03,-0.49,0.87,-195.53,8.12,-7.22
1719929388700,0.04,0.02,-0.5,0.87,-195.53,8.07,-7.24
1719929388734,0.04,0.01,-0.5,0.86,-195.5,8.03,-7.24
1719929388767,0.05,0.01,-0.51,0.86,-195.46,7.98,-7.22
1719929388800,0.06,0.01,-0.5,0.86,-195.44,7.93,-7.22
1719929388834,0.06,0.01,-0.5,0.86,-195.46,7.95,-7.25
1719929388867,0.06,0.01,-0.5,0.86,-195.43,7.91,-7.25
1719929388900,0.07,0.02,-0.5,0.86,-195.4,7.86,-7.26
1719929388933,0.07,0.02,-0.5,0.86,-195.38,7.82,-7.27
1719929388967,0.07,0.02,-0.5,0.87,-195.36,7.77,-7.29
1719929389000,0.07,0.02,-0.5,0.86,-195.33,7.72,-7.29
1719929389033,0.07,0.02,-0.5,0.86,-195.31,7.66,-7.3
1719929389067,0.07,0.01,-0.49,0.87,-195.24,7.56,-7.3
1719929389100,0.06,-0.0,-0.49,0.87,-195.21,7.51,-7.29
1719929389133,0.06,-0.0,-0.49,0.87,-195.23,7.54,-7.26
1719929389167,0.07,0.02,-0.48,0.88,-195.2,7.5,-7.26
1719929389200,0.07,0.02,-0.47,0.88,-195.16,7.41,-7.28
1719929389233,0.06,0.02,-0.46,0.89,-195.13,7.37,-7.28
1719929389267,0.06,0.02,-0.45,0.89,-195.1,7.32,-7.26
1719929389300,0.06,0.02,-0.44,0.89,-195.07,7.28,-7.26
1719929389333,0.06,0.03,-0.43,0.9,-195.05,7.25,-7.27
1719929389367,0.06,0.04,-0.43,0.9,-195.01,7.21,-7.28
1719929389400,0.06,0.04,-0.43,0.9,-194.98,7.17,-7.29
1719929389433,0.06,0.05,-0.42,0.9,-194.94,7.11,-7.29
1719929389467,0.06,0.05,-0.42,0.9,-194.9,7.07,-7.3
1719929389500,0.06,0.05,-0.42,0.9,-194.87,7.02,-7.32
1719929389533,0.05,0.04,-0.42,0.9,-194.83,6.97,-7.32
1719929389567,0.05,0.04,-0.42,0.91,-194.78,6.92,-7.32
1719929389600,0.04,0.03,-0.41,0.91,-194.74,6.88,-7.31
1719929389633,0.04,0.03,-0.42,0.91,-194.74,6.87,-7.3
1719929389667,0.05,0.05,-0.42,0.9,-194.71,6.83,-7.3
1719929389700,0.05,0.06,-0.43,0.9,-194.66,6.76,-7.31
1719929389733,0.05,0.04,-0.43,0.9,-194.63,6.72,-7.31
1719929389767,0.05,0.03,-0.44,0.9,-194.55,6.6,-7.29
1719929389800,0.05,0.04,-0.44,0.9,-194.52,6.56,-7.28
1719929389833,0.06,0.04,-0.44,0.9,-194.52,6.57,-7.29
1719929389867,0.06,0.04,-0.43,0.9,-194.49,6.53,-7.29
1719929389900,0.06,0.04,-0.43,0.9,-194.45,6.49,-7.3
1719929389933,0.07,0.04,-0.42,0.9,-194.45,6.49,-7.3
1719929389967,0.07,0.04,-0.42,0.91,-194.41,6.45,-7.32
1719929390000,0.07,0.04,-0.42,0.91,-194.36,6.41,-7.33
1719929390033,0.07,0.03,-0.42,0.9,-194.33,6.37,-7.33
1719929390067,0.06,0.03,-0.42,0.91,-194.3,6.31,-7.33
1719929390100,0.06,0.01,-0.42,0.91,-194.24,6.24,-7.33
1719929390133,0.06,-0.0,-0.42,0.91,-194.2,6.2,-7.32
1719929390167,0.06,0.01,-0.41,0.91,-194.13,6.09,-7.31
1719929390200,0.08,0.02,-0.4,0.91,-194.1,6.05,-7.31
1719929390233,0.07,0.02,-0.4,0.91,-194.04,5.99,-7.33
1719929390267,0.06,0.0,-0.4,0.92,-194.01,5.95,-7.32
1719929390300,0.06,0.01,-0.39,0.92,-193.98,5.94,-7.3
1719929390333,0.06,0.01,-0.39,0.92,-193.95,5.9,-7.3
1719929390367,0.06,0.02,-0.39,0.92,-193.95,5.92,-7.31
1719929390400,0.06,0.01,-0.38,0.92,-193.91,5.88,-7.32
1719929390433,0.06,0.02,-0.38,0.92,-193.87,5.85,-7.33
1719929390467,0.05,0.02,-0.38,0.92,-193.84,5.82,-7.34
1719929390500,0.05,0.02,-0.38,0.92,-193.8,5.76,-7.35
1719929390533,0.05,0.02,-0.38,0.92,-193.76,5.72,-7.36
1719929390567,0.04,0.01,-0.38,0.93,-193.72,5.7,-7.36
1719929390600,0.04,0.0,-0.38,0.93,-193.67,5.66,-7.35
1719929390633,0.03,-0.01,-0.37,0.93,-193.58,5.56,-7.34
1719929390667,0.03,-0.01,-0.38,0.93,-193.54,5.53,-7.34
1719929390700,0.04,0.02,-0.38,0.92,-193.5,5.48,-7.35
1719929390733,0.04,0.03,-0.37,0.93,-193.47,5.44,-7.34
1719929390767,0.04,0.01,-0.38,0.93,-193.46,5.45,-7.34
1719929390800,0.04,0.0,-0.38,0.93,-193.43,5.42,-7.33
1719929390833,0.04,0.01,-0.38,0.93,-193.33,5.29,-7.32
1719929390867,0.05,0.02,-0.37,0.93,-193.29,5.26,-7.32
1719929390900,0.05,0.02,-0.37,0.93,-193.29,5.26,-7.34
1719929390933,0.05,0.02,-0.37,0.93,-193.25,5.22,-7.35
1719929390967,0.05,0.02,-0.36,0.93,-193.23,5.21,-7.35
1719929391000,0.06,0.03,-0.35,0.93,-193.19,5.17,-7.36
1719929391033,0.06,0.03,-0.35,0.93,-193.15,5.14,-7.39
1719929391067,0.06,0.02,-0.35,0.93,-193.11,5.1,-7.39
1719929391100,0.06,0.02,-0.35,0.93,-193.08,5.05,-7.38
1719929391133,0.05,0.01,-0.35,0.93,-193.04,5.0,-7.38
1719929391167,0.05,-0.01,-0.36,0.93,-192.99,4.96,-7.37
1719929391200,0.05,-0.0,-0.35,0.94,-192.95,4.92,-7.37
1719929391233,0.07,0.02,-0.34,0.94,-192.93,4.86,-7.37
1719929391267,0.07,0.02,-0.34,0.94,-192.9,4.83,-7.38
1719929391300,0.06,0.01,-0.34,0.94,-192.88,4.82,-7.37
1719929391333,0.05,0.01,-0.34,0.94,-192.84,4.8,-7.36
1719929391367,0.06,0.02,-0.34,0.94,-192.79,4.72,-7.36
1719929391400,0.06,0.02,-0.35,0.94,-192.75,4.68,-7.37
1719929391433,0.06,0.03,-0.35,0.93,-192.76,4.71,-7.37
1719929391467,0.06,0.03,-0.35,0.93,-192.73,4.67,-7.38
1719929391500,0.06,0.04,-0.35,0.93,-192.69,4.63,-7.39
1719929391533,0.06,0.04,-0.36,0.93,-192.64,4.58,-7.41
1719929391567,0.06,0.04,-0.35,0.93,-192.59,4.54,-7.42
1719929391600,0.05,0.03,-0.35,0.93,-192.56,4.47,-7.43
1719929391633,0.05,0.03,-0.35,0.94,-192.52,4.43,-7.43
1719929391667,0.04,0.01,-0.35,0.94,-192.43,4.37,-7.41
1719929391700,0.04,0.01,-0.35,0.94,-192.39,4.34,-7.4
1719929391733,0.04,0.03,-0.36,0.93,-192.31,4.26,-7.39
1719929391767,0.05,0.04,-0.36,0.93,-192.27,4.22,-7.39
1719929391800,0.04,0.03,-0.37,0.93,-192.29,4.26,-7.4
1719929391833,0.04,0.02,-0.38,0.92,-192.26,4.22,-7.39
1719929391867,0.05,0.02,-0.38,0.92,-192.19,4.08,-7.36
1719929391900,0.05,0.03,-0.38,0.92,-192.15,4.05,-7.36
1719929391933,0.05,0.02,-0.39,0.92,-192.12,4.01,-7.37
1719929391967,0.06,0.02,-0.39,0.92,-192.08,3.98,-7.38
1719929392000,0.06,0.03,-0.39,0.92,-192.05,3.93,-7.38
1719929392033,0.06,0.03,-0.38,0.92,-191.99,3.89,-7.4
1719929392067,0.06,0.03,-0.38,0.92,-191.96,3.86,-7.42
1719929392100,0.06,0.03,-0.39,0.92,-191.92,3.82,-7.42
1719929392133,0.06,0.02,-0.39,0.92,-191.88,3.77,-7.42
1719929392167,0.06,0.01,-0.39,0.92,-191.84,3.71,-7.41
1719929392200,0.05,-0.0,-0.39,0.92,-191.82,3.69,-7.4
1719929392233,0.05,-0.01,-0.39,0.92,-191.78,3.66,-7.4
1719929392267,0.06,0.01,-0.38,0.92,-191.74,3.61,-7.39
1719929392300,0.07,0.02,-0.38,0.92,-191.7,3.58,-7.39
1719929392333,0.06,0.01,-0.37,0.93,-191.69,3.58,-7.39
1719929392367,0.05,0.0,-0.37,0.93,-191.66,3.54,-7.39
1719929392400,0.04,0.01,-0.37,0.93,-191.56,3.44,-7.38
1719929392433,0.05,0.02,-0.36,0.93,-191.52,3.4,-7.38
1719929392467,0.05,0.02,-0.36,0.93,-191.54,3.41,-7.39
1719929392500,0.04,0.02,-0.36,0.93,-191.5,3.38,-7.4
1719929392533,0.04,0.03,-0.36,0.93,-191.46,3.34,-7.41
1719929392567,0.04,0.03,-0.36,0.93,-191.43,3.33,-7.42
1719929392600,0.04,0.03,-0.36,0.93,-191.39,3.28,-7.43
1719929392633,0.03,0.03,-0.35,0.93,-191.34,3.25,-7.43
1719929392667,0.03,0.02,-0.35,0.94,-191.24,3.16,-7.43
1719929392700,0.02,0.01,-0.35,0.94,-191.19,3.12,-7.43
1719929392733,0.02,0.0,-0.35,0.94,-191.14,3.09,-7.43
1719929392767,0.02,0.01,-0.35,0.94,-191.1,3.05,-7.42
